gbifId,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,numObservations,scientificName,iucnCategory,genus,family,order,genusKey,familyKey,orderKey,ebirdId,commonName,discoveryYear,discoverer,commonName_ca,commonName_zh,commonName_zh-TW,commonName_hr,commonName_cs,commonName_da,commonName_nl,commonName_en,commonName_et,commonName_fi,commonName_fr,commonName_de,commonName_hu,commonName_it,commonName_ja,commonName_lt,commonName_no,commonName_pl,commonName_pt,commonName_ru,commonName_sr,commonName_sk,commonName_es,commonName_sv,commonName_tr,commonName_uk,commonName_af,commonName_ar,commonName_be,commonName_bg,commonName_el,commonName_he,commonName_is,commonName_id,commonName_ko,commonName_lv,commonName_mk,commonName_ml,commonName_se,commonName_fa,commonName_th
2474416,3717,3504,4597,4706,3644,2136,2167,2814,3890,3507,3063,3967,0,0,3,2,3,3,6,13,36,45,62,82,74,55,54,48,48,64,44,30,5,0,3,5,41712,Porphyrio porphyrio,NE,Porphyrio,Rallidae,Gruiformes,3242186.0,9342.0,1493.0,purswa1,Western Swamphen,1758,Linnaeus,polla blava,西紫水鸡,紫水雞,velika sultanka,slípka modrá,Sultanhøne,Purperkoet,Western Swamphen,sultantait,sulttaanikana,Talève sultane,Purpurhuhn,kék fú,Pollo sultano,セイケイ,paprastoji sultonvištė,blåsultanhøne,modrzyk (zwyczajny),camão-ocidental,Султанка,Sultanka,sultánka modrá,Calamón común,västlig purpurhöna,Mor Sazhorozu,султанка пурпурова,,,,Обикновена султанка,Σουλτανοπουλάδα,פורפיריה מערבית,Bláhæna,Mandar besar,,sultānvistiņa,,,Sultánvuonccis,,
2493070,0,3,388,9283,11279,8185,6226,4468,1320,125,3,0,3,3,0,0,0,1,2,16,38,51,41,46,30,14,20,7,9,15,7,6,2,1,0,1,41280,Phylloscopus bonelli,NE,Phylloscopus,Phylloscopidae,Passeriformes,2493047.0,6100963.0,729.0,webwar1,Western Bonelli's Warbler,1819,Vieillot,mosquiter pàl·lid,博氏柳莺,西方博尼氏柳鶯,bjelotrbi zviždak,budníček západní,Bjergløvsanger,Bergfluiter,Western Bonelli's Warbler,lääne-lehelind,vuoriuunilintu,Pouillot de Bonelli,Berglaubsänger,Bonelli-füzike,Luì bianco,ボネリームシクイ,šviesiapilvė pečialinda,eikesanger,świstunka górska,felosa-de-papo-branco,Светлобрюхая пеночка,Zapadni gorski zviždak,kolibiarik horský,Mosquitero papialbo,bergsångare,Bonelli Çıvgını,вівчарик світлочеревий,,,,Западен планински певец,Δυτικός Βουνοφυλλοσκόπος,עלווית איברית,Limsöngvari,,,Bonellī ķauķītis,западен планински свиркач,,Várrelastavizar,,
6092830,6054,4304,3679,1325,129,86,50,61,131,4903,11302,9100,1,0,0,0,0,1,0,1,14,37,74,91,80,69,54,60,51,28,15,3,1,4,2,1,41124,Spinus spinus,LC,Spinus,Fringillidae,Passeriformes,8051475.0,5242.0,729.0,eursis,Eurasian Siskin,1758,Linnaeus,lluer eurasiàtic,黄雀,黃雀,čižak,čížek lesní,Grønsisken,Sijs,Eurasian Siskin,siisike,vihervarpunen,Tarin des aulnes,Erlenzeisig,csíz,Lucherino,マヒワ,eurazinis alksninukas,grønnsisik,czyż (zwyczajny),lugre-comum,Чиж,Čižak,stehlík čížik,Jilguero lúgano,grönsiska,Kara Başlı İskete,чиж лісовий,,حسون الشوك,Чыж,Елшова скатия,Λούγαρο,חורפי,Barrfinka,,검은머리방울새,ķivulis,елова зелентарка,,Ruonácizáš,سهره زرد,
2480696,83,672,3589,4841,5569,4263,4493,6750,7452,1638,367,52,0,7,1,1,1,2,7,15,20,40,58,68,57,48,42,33,43,41,19,13,7,0,1,0,39769,Neophron percnopterus,NE,Neophron,Accipitridae,Accipitriformes,2480695.0,2877.0,7191147.0,egyvul1,Egyptian Vulture,1758,Linnaeus,aufrany comú,白兀鹫,白兀鷲,crkavica,sup mrchožravý,Ådselgrib,Aasgier,Egyptian Vulture,raipekotkas,pikkukorppikotka,Percnoptère d’Égypte,Schmutzgeier,dögkeselyű,Capovaccaio,エジプトハゲワシ,egiptinis maitgrifis,åtselgribb,ścierwnik,britango,Стервятник,Bela kanja,zdochlinár biely,Alimoche común,smutsgam,Küçük Akbaba,стерв’ятник білий,Egiptiese Aasvoël,رخمة مصرية,,Египетски лешояд,Ασπροπάρης,רחם מדברי,Skarngammur,,,"baltais grifs, Ēģiptes grifs",египетски мршојадец,തോട്ടിക്കഴുകൻ,Uhcaráhtogoaskin,کرکس کوچک,
2480934,35,62,2337,8506,8574,5699,5571,5633,2613,462,96,51,2,1,2,1,3,2,7,18,49,59,69,68,61,44,35,28,32,41,42,34,21,6,5,3,39639,Ardea purpurea,LC,Ardea,Ardeidae,Pelecaniformes,2480922.0,3685.0,7190953.0,purher1,Purple Heron,1766,Linnaeus,agró roig,草鹭,紫鷺〔草鷺〕,čaplja danguba,volavka červená,Purpurhejre,Purperreiger,Purple Heron,purpurhaigur,ruskohaikara,Héron pourpré,Purpurreiher,vörös gém,Airone rosso,ムラサキサギ,purpurinis garnys,purpurhegre,czapla purpurowa,garça-vermelha,Рыжая цапля,Crvena čaplja,volavka purpurová,Garza imperial,purpurhäger,Erguvani Balıkçıl,чапля руда,Rooireier,بلشون ارجواني,Чырвоная чапля,Червена чапла,Πορφυροτσικνιάς,אנפה ארגמנית,Rauðhegri,Cangak merah,붉은왜가리,rudais gārnis,црвена чапја,ചായമുണ്ടി,Purporháigir,حواصیل ارغوانی,นกกระสาแดง
2490613,2523,3205,4309,7121,7801,3606,1521,1145,1553,1881,1895,2495,2,2,0,1,1,1,4,7,13,22,18,20,10,9,9,4,15,8,13,11,8,5,1,1,39055,Melanocorypha calandra,NE,Melanocorypha,Alaudidae,Passeriformes,2490608.0,7211.0,729.0,callar1,Calandra Lark,1766,Linnaeus,calàndria comuna,草原百灵,草原百靈,velika ševa,kalandra zpěvná,Kalanderlærke,Kalanderleeuwerik,Calandra Lark,stepilõoke,arokiuru,Alouette calandre,Kalanderlerche,kalandrapacsirta,Calandra,クロエリコウテンシ,paprastasis stepinis vieversys,kalanderlerke,kalandra szara,calhandra-real,Степной жаворонок,Velika ševa,škovran stepný,Calandria común,kalanderlärka,Boğmaklı Toygar,жайворонок степовий,,قبرة شرقية كبيرة,,Дебелоклюна чучулига,Γαλιάντρα,עפרוני ענק,Sunnulævirki,,,stepes cīrulis,голема чучулига,,Ádjoleivvoš,چکاوک گندم ‌زار,
2480327,5439,3329,3086,3208,3670,397,406,1840,3270,4014,3841,5897,2,1,1,2,1,1,0,16,36,51,96,104,88,81,38,53,82,54,33,13,5,1,2,0,38397,Pluvialis squatarola,NE,Pluvialis,Charadriidae,Charadriiformes,2480326.0,2480210.0,7192402.0,bkbplo,Black-bellied Plover,1758,Linnaeus,pigre gris,灰斑鸻,灰斑鴴,zlatar pijukavac,kulík bledý,Strandhjejle,Zilverplevier,Grey Plover,plüü,tundrakurmitsa,Pluvier argenté,Kiebitzregenpfeifer,ezüstlile,Pivieressa,ダイゼン,jūrinis sėjikas,tundralo,siewnica,tarambola-cinzenta,Тулес,Srebrni vivak,kulík bledý,Chorlito gris,kustpipare,Gümüş Yağmurcun,сивка морська,Grysstrandkiewiet,زقزاق ارمد,Сявец,Сребриста булка,Αργυροπούλι,חופזי מנומר,Grálóa,Cerek besar,개꿩,jūras ķīvīte,сиво блатарче,ചാരമണൽക്കോഴി,Duottarbižus,سلیم خاکستری,นกหัวโตสีเทา
2474950,5641,6414,1959,423,132,48,42,109,153,5259,9683,8301,3,2,0,0,5,2,0,7,24,27,33,122,148,94,87,106,95,127,69,14,2,2,1,1,38164,Grus grus,NE,Grus,Gruidae,Gruiformes,2474940.0,9313.0,1493.0,comcra,Common Crane,1758,Linnaeus,grua europea,灰鹤,灰鶴,ždral,jeřáb popelavý,Trane,Kraanvogel,Common Crane,sookurg,kurki,Grue cendrée,Kranich,daru,Gru,クロヅル,pilkoji gervė,trane,żuraw (zwyczajny),grou-eurasiático,Серый журавль,Ždral,žeriav popolavý,Grulla común,trana,Turna,журавель сірий,,كركي شائع,Шэры журавель,Сив жерав,(Ευρωπαϊκός) Γερανός,עגור אפור,Grátrana,,검은목두루미,dzērve,сив жерав,,Guorga,درنای معمولی,นกกกระเรียนพันธุ์ยุโรป
2490955,2338,2259,3538,4989,5471,3249,1726,1823,2936,3473,2539,2490,5,4,2,1,3,1,10,12,39,51,63,68,70,56,51,46,29,49,30,22,6,3,1,1,36831,Monticola solitarius,NE,Monticola,Muscicapidae,Passeriformes,8156917.0,9322.0,729.0,burthr,Blue Rock-Thrush,1758,Linnaeus,merla blava,蓝矶鸫,藍磯鶇,modrokos,skalník modrý,Blådrossel,Blauwe Rotslijster,Blue Rock Thrush,sini-kivirästas,sinirastas,Monticole bleu,Blaumerle,kék kövirigó,Passero solitario,イソヒヨドリ,mėlynasis akmeninis strazdas,blåtrost,modrak śródziemnomorski,melro-azul,Синий каменный дрозд,Modrokos,skaliar modrý,Roquero solitario,blåtrast,Gökardıç,скеляр синій,,سمنة الصخور الزرقاء,,Син скален дрозд,Γαλαζοκότσυφας,צוקית בודדת,Bláþröstungur,Murai-batu arung,바다직박구리,zilais akmeņstrazds,модар дрозд,നീലപ്പാറക്കിളി,Alitrásttis,طرقه کبود,นกกระเบื้องผา
2480726,3734,2273,3110,2283,1180,552,630,2078,8109,5010,3456,4350,2,0,1,2,2,1,4,8,30,72,71,107,61,45,58,49,61,44,24,10,3,0,3,1,36765,Pandion haliaetus,LC,Pandion,Pandionidae,Accipitriformes,2480725.0,4408414.0,7191147.0,osprey,Osprey,1758,Linnaeus,àguila pescadora,鹗,西方魚鷹,bukoč,orlovec říční,Fiskeørn,Visarend,Osprey,kalakotkas,sääksi (kalasääski),Balbuzard pêcheur,Fischadler,halászsas,Falco pescatore,ミサゴ,erelis žuvininkas,fiskeørn,rybołów,guincho,Скопа,Ribar,kršiak rybár,Águila pescadora,fiskgjuse,Balık Kartalı,скопа західна,Visvalk,عقاب نساري,Скапа,Орел рибар,Ψαραετός,שלך,Gjóður,Elang tiram,물수리,zivju ērglis,орел рибар,താലിപ്പരുന്ത്,Čiekčá,عقاب ماهیگیر,เหยี่ยวออสเปร
2474156,258,698,2059,7969,9718,7291,4758,2118,711,336,228,219,2,0,0,0,0,0,1,3,4,8,4,2,3,3,3,1,4,8,6,6,8,2,1,0,36363,Coturnix coturnix,LC,Coturnix,Phasianidae,Galliformes,2474126.0,9331.0,723.0,comqua1,Common Quail,1758,Linnaeus,guatlla comuna,西鹌鹑,普通鵪鶉,prepelica,křepelka polní,Vagtel,Kwartel,Common Quail,põldvutt,viiriäinen,Caille des blés,Wachtel,fürj,Quaglia,ヨーロッパウズラ,paprastoji putpelė,vaktel,przepiórka (zwyczajna),codorniz-comum,Перепел,Prepelica,prepelica poľná,Codorniz común,vaktel,Bıldırcın,перепілка звичайна,Afrikaanse Kwartel,سمان شائع- فري,Перапёлка,Пъдпъдък,(Κοινό) Ορτύκι,שליו נודד,Kornhæna,,,paipala,потполошка,,Goaktil,بلدرچین,
2482065,5606,3651,3416,2751,2340,1320,1111,1549,2518,2632,2775,5609,0,0,0,0,0,3,2,1,14,20,44,53,32,40,33,20,19,21,11,8,2,1,2,1,35278,Podiceps nigricollis,LC,Podiceps,Podicipedidae,Podicipediformes,2482049.0,9338.0,7191588.0,eargre,Eared Grebe,1831,Brehm,cabussó collnegre,黑颈䴙䴘,黑頸鸊鷈,crnogrli gnjurac,potápka černokrká,Sorthalset Lappedykker,Geoorde Fuut,Black-necked Grebe,mustkael-pütt,mustakaulauikku,Grèbe à cou noir,Schwarzhalstaucher,feketenyakú vöcsök,Svasso piccolo,ハジロカイツブリ,juodakaklis kragas,svarthalsdykker,(perkoz) zausznik,cagarraz,Черношейная поганка,Crnovrati gnjurac,potápka čiernokrká,Zampullín cuellinegro,svarthalsad dopping,Kara Boyunlu Batağan,пірникоза чорношия,Swartnekdobbertjie (Swartnekduikertjie),غطاس أسود الرقبة,Чарнашыйная коўра,Черноврат гмурец,Μαυροβουτηχτάρι,טבלן בינוני,Stargoði,,검은목논병아리,melnkakla dūkuris,црноврат нуркач,,Gožubuokča,کشیم گردن ‌سیاه,นกเป็ดผีคอดำ
2480495,1,17,1157,7325,7108,4181,3817,6764,4075,237,1,2,2,1,1,1,0,1,2,12,21,39,30,36,27,22,28,19,18,21,24,20,13,0,0,0,34685,Circus pygargus,NE,Circus,Accipitridae,Accipitriformes,2480481.0,2877.0,7191147.0,monhar1,Montagu's Harrier,1758,Linnaeus,arpella cendrosa,乌灰鹞,烏灰鷂,eja livadarka,moták lužní,Hedehøg,Grauwe Kiekendief,Montagu's Harrier,soo-loorkull,niittysuohaukka,Busard cendré,Wiesenweihe,hamvas rétihéja,Albanella minore,ヒメハイイロチュウヒ,pievinė lingė,enghauk,błotniak łąkowy,águia-caçadeira,Луговой лунь,Eja livadarka,kaňa popolavá,Aguilucho cenizo,ängshök,Çayır Delicesi,лунь лучний,Bloupaddavreter (Blouvleivalk),مرزة منتاجو,Поплаўны лунь,Ливаден блатар,Λιβαδόκιρκος,זרון פס,Gráheiðir,,,pļavu lija,ливадска еја,മൊൻടാഗു മേടുതപ്പി,Niitohávut,سنقر گندم ‌زار,
2490255,5036,3601,4512,1678,1026,1182,1397,1391,1147,3103,4800,5455,3,1,0,0,0,0,0,3,13,26,50,70,43,42,37,36,34,21,9,2,0,2,1,2,34328,Anthus spinoletta,LC,Anthus,Motacillidae,Passeriformes,2490241.0,5257.0,729.0,watpip1,Water Pipit,1758,Linnaeus,grasset de muntanya,水鹨,水鷚〔小水鷚，褐色鷚〕,planinska trepteljka,linduška horská,Bjergpiber,Waterpieper,Water Pipit,mägikiur,vuorikirvinen,Pipit spioncelle,Bergpieper,havasi pityer,Spioncello,ヒガシヨーロッパタヒバリ,vandeninis kalviukas,vannpiplerke,siwerniak,petinha-ribeirinha,Горный конёк,Planinska trepteljka,ľabtuška vrchovská,Bisbita alpino,vattenpiplärka,Dağ İncirkuşu,щеврик гірський,,جشنة الماء,Горны свірстун,Водна бъбрица,Νεροκελάδα,פפיון מים,Fjalltittlingur,,옅은밭종다리,ūdeņu čipste,карпеста трепетилка,,Várrecivkkán,پیپت تالابی,
2498180,1844,2412,4867,6610,5534,2245,1546,1828,2244,1798,1481,1793,2,0,2,3,1,2,5,9,25,40,45,60,60,54,28,27,37,35,38,15,5,1,1,2,34202,Netta rufina,NE,Netta,Anatidae,Anseriformes,2498176.0,2986.0,1108.0,recpoc,Red-crested Pochard,1773,Pallas,xibec comú,赤嘴潜鸭,赤嘴潛鴨,patka gogoljica,zrzohlávka rudozobá,Rødhovedet And,Krooneend,Red-crested Pochard,punanokk-vart,punapäänarsku,Nette rousse,Kolbenente,üstökösréce,Fistione turco,アカハシハジロ,šalminė antis,rødhodeand,hełmiatka (zwyczajna),pato-de-bico-vermelho,Красноносый нырок,Prevez,hrdzavka potápavá,Pato colorado,rödhuvad dykand,Macar Ördeği,чернь червонодзьоба,,بطة حمراء القنة,Чырвананосы нырок,Червеноклюна потапница,Φερεντίνι,נטה אדומת-ראש,Kólfönd,,붉은부리흰죽지,lielgalvis,патка превез,,Ruksessoaifiehta,اردک تاجدار,เป็ดปากแดง
10700636,1,23,2157,8211,7615,5122,2852,3600,3466,1024,8,1,0,1,3,0,2,1,2,22,58,105,90,64,51,27,12,18,10,13,22,10,9,3,2,0,34080,Curruca iberiae,NE,Curruca,Sylviidae,Passeriformes,7988924.0,5285.0,729.0,subwar6,Western Subalpine Warbler,2013,Svensson,,西亚高山林莺,,,pěnice západní,Iberisk Sanger,Westelijke Baardgrasmus,Western Subalpine Warbler,,,Fauvette passerinette,Iberien-Bartgrasmücke,,,,,,pokrzewka iberyjska,toutinegra-de-bigodes,,Iberijska grmuša crvenovoljka,penica bielofúza,Curruca carrasqueña occidental,rostsångare,İberya Ötleğeni,кропив’янка субальпійська,,هَازِجَةٌ مُغَرِّدَةٌ غَربِيّةٌ,,Западно червеногушо коприварче,,סבכי רונן מערבי,,,,,,,,,
2480372,4072,2444,1988,2534,2250,1373,1427,2555,3283,3833,3650,4658,1,3,2,1,1,1,1,9,17,30,49,34,29,28,25,40,40,39,27,12,10,5,0,0,34067,Elanus caeruleus,LC,Elanus,Accipitridae,Accipitriformes,2480366.0,2877.0,7191147.0,bkskit1,Black-winged Kite,1789,Desfontaines,esparver d'espatlles negres,黑翅鸢,黑翅鳶〔黑肩鳶〕,crnokrila lunja,luněc šedý,Blå Glente,Grijze Wouw,Black-winged Kite,hõbehaugas,liitohaukka,Élanion blac,Gleitaar,kuhi,Nibbio bianco,カタグロトビ,paprastasis palšasis peslys,svartvingeglente,kaniuk (zwyczajny),peneireiro-cinzento,Дымчатый коршун,Bela lunja,luniak sivý,Elanio común,svartvingad glada,Ak Çaylak,шуліка чорноплечий,Blouvalk (Blouvalkie),حدأة سوداء الجناح,,Пепелява каничка,Έλανος,דאה שחורת-כתף,Völsungur,Elang tikus,검은죽지솔개,melnplecu klīja,,വെള്ളി എറിയൻ,Čáhppessoadjahávut,کورکور بال ‌سیاه,เหยี่ยวขาว
7341585,2,375,4041,7151,7303,4682,2473,4300,2805,473,42,4,0,0,1,1,0,0,0,4,16,16,14,3,8,5,7,8,15,7,14,2,3,1,0,2,33651,Phylloscopus ibericus,NE,Phylloscopus,Phylloscopidae,Passeriformes,2493047.0,6100963.0,729.0,ibechi2,Iberian Chiffchaff,1937,Ticehurst,mosquiter ibèric,伊比利亚柳莺,伊比利亞嘰喳柳鶯,iberski zviždak,budníček iberský,Iberisk Gransanger,Iberische Tjiftjaf,Iberian Chiffchaff,ibeeria väike-lehelind,iberiantiltaltti,Pouillot ibérique,Iberienzilpzalp,ibériai füzike,Luì piccolo iberico,イベリアチフチャフ,iberinė pečialinda,iberiagransanger,świstunka iberyjska,felosa-ibérica,Иберийская пеночка,Iberijski zviždak,kolibiarik iberský,Mosquitero ibérico,iberisk gransångare,İberya Çıvgını,вівчарик іберійський,,,,Иберийски певец,Ιβηρικός Δεντροφυλλοσκόπος,עלווית חורף איברית,Grenisöngavri,,,Ibērijas čuņčiņš,,,Iberjjálastavizar,,
2498036,4904,3635,2517,2188,1836,839,691,894,1141,2583,4699,6318,4,1,0,2,2,4,5,10,22,53,112,138,135,101,80,71,92,92,48,36,16,14,4,1,32245,Anser anser,LC,Anser,Anatidae,Anseriformes,2498016.0,2986.0,1108.0,gragoo,Graylag Goose,1758,Linnaeus,oca comuna,灰雁,灰雁,siva guska,husa velká,Grågås,Grauwe Gans,Greylag Goose,hallhani e. roohani,merihanhi,Oie cendrée,Graugans,nyári lúd,Oca selvatica,ハイイロガン,pilkoji žąsis,grågås,gęgawa,ganso-bravo,Серый гусь,Divlja guska,hus divá,Ánsar común,grågås,Boz Kaz,гуска сіра,,اوزة ربداء,Шэрая гусь,Сива гъска,Σταχτόχηνα,אווז אפור,Grágæs,,회색기러기,meža zoss,дива гуска,,Ránesčuonjá,غاز خاکستری,ห่านเทาปากสีชมพู
7406504,1726,1930,3040,3388,3426,2410,2786,3117,3447,2423,1544,1691,5,2,2,0,1,4,7,15,35,37,59,37,44,47,33,33,62,74,26,29,18,5,1,1,30928,Ichthyaetus audouinii,NE,Ichthyaetus,Laridae,Charadriiformes,7237184.0,9316.0,7192402.0,audgul1,Audouin's Gull,1826,Payraudeau,gavina corsa,奥氏鸥,地中海鷗,sredozemni galeb,racek zelenonohý,Audouinsmåge,Audouins Meeuw,Audouin's Gull,vahemere kajakas,välimerenlokki,Goéland d’Audouin,Korallenmöwe,korallsirály,Gabbiano corso,アカハシカモメ,viduržeminis kiras,middelhavsmåke,mewa śródziemnomorska,gaivota-de-bico-coral,Одуэнова чайка,Sredozemni galeb,čajka ostrovná,Gaviota de Audouin,rödnäbbad trut,Ada Martısı,мартин сіроногий,,نورس أودوين,,Средиземноморска чайка,Αιγαιόγλαρος,שחף אדום-מקור,Kóralmáfur,,,Oduēna kaija,,,Gaskamearabáiski,,
